timestamp,open,high,low,close,volume
2026-04-17 11:00:00,75272.0,75603.9,75240.9,75588.9,332.352492
2026-04-17 12:00:00,75588.9,76271.6,75524.4,76238.0,908.091079
2026-04-17 13:00:00,76238.0,77429.0,76060.6,77326.6,1982.798242
2026-04-17 14:00:00,77347.3,77756.8,77019.1,77703.9,992.225149
2026-04-14 15:00:00,75013.2,75445.1,74561.2,75319.8,1196.199228
2026-04-14 16:00:00,75319.8,75707.0,74520.0,74648.0,875.474727
2026-04-14 17:00:00,74648.0,74950.8,74252.9,74743.8,692.424088
2026-04-14 18:00:00,74743.8,74812.5,73829.5,74091.1,778.592225
2026-04-14 19:00:00,74091.1,74391.7,73870.9,74226.6,927.098397
2026-04-14 20:00:00,74226.6,74435.3,74012.8,74101.8,466.546378
2026-04-14 21:00:00,74101.8,74318.3,73942.4,74270.7,299.636728
2026-04-14 22:00:00,74270.7,74373.8,73808.3,74031.8,421.21626
2026-04-14 23:00:00,74031.8,74242.7,74003.7,74144.4,347.011728
2026-04-15 00:00:00,74144.4,74681.4,74125.2,74569.6,533.345791
2026-04-15 01:00:00,74569.6,74792.4,74500.0,74613.0,380.816285
2026-04-15 02:00:00,74613.0,74700.4,74181.4,74320.0,341.836149
2026-04-15 03:00:00,74320.0,74370.8,74173.7,74337.9,198.350003
2026-04-15 04:00:00,74337.9,74438.8,74260.3,74337.6,225.640723
2026-04-15 05:00:00,74337.6,74438.2,73863.9,74020.0,425.504915
2026-04-15 06:00:00,74020.0,74047.3,73857.3,73891.2,242.896216
2026-04-15 07:00:00,73891.2,74014.3,73518.0,73739.8,516.621418
2026-04-15 08:00:00,73739.8,74211.9,73676.1,74109.4,338.456849
2026-04-15 09:00:00,74109.4,74178.6,73904.8,74009.9,267.706782
2026-04-15 10:00:00,74009.9,74254.9,73791.9,73862.1,449.408356
2026-04-15 11:00:00,73862.1,74259.0,73862.1,74198.0,387.297014
2026-04-15 12:00:00,74198.0,74468.4,74047.0,74271.4,460.366772
2026-04-15 13:00:00,74271.4,74438.6,73815.8,74057.3,668.109599
2026-04-15 14:00:00,74057.3,74505.9,73824.6,74145.6,781.899064
2026-04-15 15:00:00,74145.6,74303.2,73582.5,73834.8,798.609085
2026-04-15 16:00:00,73834.8,74175.8,73750.8,73932.8,645.314532
2026-04-15 17:00:00,73932.8,74236.5,73908.5,74133.1,532.926472
2026-04-15 18:00:00,74133.1,74400.0,74065.8,74387.1,575.301268
2026-04-15 19:00:00,74387.1,75282.5,74350.8,75002.6,946.805416
2026-04-15 20:00:00,75002.6,75044.0,74505.7,74837.2,601.039573
2026-04-15 21:00:00,74837.2,74861.4,74550.6,74744.9,394.333905
2026-04-15 22:00:00,74744.9,75433.3,74735.1,74960.2,659.179369
2026-04-15 23:00:00,74960.2,74963.2,74619.8,74812.9,399.366095
2026-04-16 00:00:00,74812.9,74872.9,74450.8,74810.8,459.675828
2026-04-16 01:00:00,74810.8,74810.8,74437.3,74656.9,408.217465
2026-04-16 02:00:00,74656.9,75265.9,74601.0,74887.0,639.676134
2026-04-16 03:00:00,74887.0,75157.7,74872.9,74891.3,395.630757
2026-04-16 04:00:00,74891.3,75171.2,74722.9,74943.8,480.855666
2026-04-16 05:00:00,74943.8,75142.8,74891.7,75043.9,306.740645
2026-04-16 06:00:00,75043.9,75114.6,74854.1,75025.7,389.279956
2026-04-16 07:00:00,75025.7,75080.8,74633.0,74709.7,327.377657
2026-04-16 08:00:00,74709.7,74754.7,74480.8,74674.0,3300.665358
2026-04-16 09:00:00,74674.0,74899.0,74589.5,74591.9,395.528264
2026-04-16 10:00:00,74591.9,74647.0,74275.5,74309.7,583.983756
2026-04-16 11:00:00,74309.7,74578.4,74281.3,74572.0,578.995236
2026-04-16 12:00:00,74572.0,74882.0,74569.1,74619.4,438.804679
2026-04-16 13:00:00,74619.4,75012.5,73292.0,73784.2,1430.460572
2026-04-16 14:00:00,73784.2,74183.0,73420.6,73970.9,1179.076256
2026-04-16 15:00:00,73970.9,74891.0,73933.2,74692.8,1013.26844
2026-04-16 16:00:00,74692.8,74932.0,74063.0,74171.2,775.52526
2026-04-16 17:00:00,74171.2,74442.1,73904.1,74338.0,729.103122
2026-04-16 18:00:00,74338.0,75092.6,74237.1,75035.9,784.020228
2026-04-16 19:00:00,75035.9,75413.1,74730.6,75348.1,885.097121
2026-04-16 20:00:00,75348.1,75537.9,74999.3,75220.2,588.610897
2026-04-16 21:00:00,75220.2,75281.1,74792.6,74940.4,420.205939
2026-04-16 22:00:00,74940.4,75119.7,74831.5,74873.1,396.33139
2026-04-16 23:00:00,74873.1,75174.5,74838.2,75149.4,375.276315
2026-04-17 00:00:00,75149.4,75151.2,74882.5,74932.5,376.357132
2026-04-17 01:00:00,74932.5,75032.2,74561.9,74739.3,465.240398
2026-04-17 02:00:00,74739.3,74799.7,74530.8,74700.0,249.637808
2026-04-17 03:00:00,74700.0,74837.4,74600.6,74610.6,286.86826
2026-04-17 04:00:00,74610.6,74853.2,74586.8,74784.8,189.369317
2026-04-17 05:00:00,74784.8,74802.0,74551.0,74640.2,253.906067
2026-04-17 06:00:00,74640.2,74943.3,74596.6,74933.9,263.023571
2026-04-17 07:00:00,74933.9,75092.1,74928.2,75082.3,352.876812
2026-04-17 08:00:00,75082.3,75874.0,74985.9,75774.6,713.592171
2026-04-17 09:00:00,75774.6,76368.2,75511.5,75781.1,1061.845224
2026-04-17 10:00:00,75781.1,75886.9,75090.7,75272.0,597.347359
2026-04-17 11:00:00,75272.0,75603.9,75240.9,75588.9,332.352492
2026-04-17 12:00:00,75588.9,76271.6,75524.4,76238.0,908.091079
2026-04-17 13:00:00,76238.0,77429.0,76060.6,77347.3,1987.251317
2026-04-17 14:00:00,77347.3,78066.8,77019.1,77920.6,1518.798051
